category,id,name,level,sockets,rarity,core_effects,effects
Torso,1FD4C2,The Guardian Cuirass,warrior_MightPack_set01_torso_d,8,0,Set,,1D1E801AC3071FEAF7
Torso,1FD4C1,The Guardian Cuirass,warrior_MightPack_set01_torso_c,6,0,Set,,1D1E801AC3071FEAF6
Torso,1FD4C0,The Guardian Cuirass,warrior_MightPack_set01_torso_b,4,0,Set,,1D1E801AC3071FEAF5
Feet,1FD4BF,The Running Man Boots,rogue_FinessePack_set01_feet_r,36,0,Set,,081EDE1FEC83
Feet,1FD4BE,The Running Man Boots,rogue_FinessePack_set01_feet_q,34,0,Set,,081EDE1FEC81
Feet,1FD4BD,The Running Man Boots,rogue_FinessePack_set01_feet_p,32,0,Set,,081EDE1FEC7F
Feet,1FD4BC,The Running Man Boots,rogue_FinessePack_set01_feet_o,30,0,Set,,081EDE1FEC7E
Feet,1FD4BB,The Running Man Boots,rogue_FinessePack_set01_feet_n,28,0,Set,,081EDE1FEC7D
Feet,1FD4BA,The Running Man Boots,rogue_FinessePack_set01_feet_m,26,0,Set,,081EDE1FEC7C
Feet,1FD4B8,The Running Man Boots,rogue_FinessePack_set01_feet_l,24,0,Set,,081EDE1FEC7B
Feet,1FD4B7,The Running Man Boots,rogue_FinessePack_set01_feet_k,22,0,Set,,081EDE1FEC7A
Feet,1FD4B6,The Running Man Boots,rogue_FinessePack_set01_feet_j,20,0,Set,,081EDE1FEC78
Feet,1FD4B5,The Running Man Boots,rogue_FinessePack_set01_feet_i,18,0,Set,,081EDE1FEC77
Feet,1FD4B4,The Running Man Boots,rogue_FinessePack_set01_feet_h,16,0,Set,,081EDE1FEC76
Feet,1FD4B3,The Running Man Boots,rogue_FinessePack_set01_feet_g,14,0,Set,,081EDE1FEC75
Feet,1FD4B2,The Running Man Boots,rogue_FinessePack_set01_feet_f,12,0,Set,,081EDE1FEC74
Feet,1FD4B1,The Running Man Boots,rogue_FinessePack_set01_feet_e,10,0,Set,,081EDE1FEC73
Feet,1FD4B0,The Running Man Boots,rogue_FinessePack_set01_feet_d,8,0,Set,,081EDE1FEC72
Feet,1FD4AF,The Running Man Boots,rogue_FinessePack_set01_feet_c,6,0,Set,,081EDE1FEC71
Feet,1FD4AE,The Running Man Boots,rogue_FinessePack_set01_feet_b,4,0,Set,,081EDE1FEC70
Legs,1FD4AD,The Running Man Leggings,rogue_FinessePack_set01_legs_r,36,0,Set,,081EDB1FF0C6
Legs,1FD4AC,The Running Man Leggings,rogue_FinessePack_set01_legs_q,34,0,Set,,081EDB1FF0C5
Legs,1FD4AB,The Running Man Leggings,rogue_FinessePack_set01_legs_p,32,0,Set,,081EDB1FF0C4
Legs,1FD4AA,The Running Man Leggings,rogue_FinessePack_set01_legs_o,30,0,Set,,081EDB1FF0C3
Legs,1FD4A9,The Running Man Leggings,rogue_FinessePack_set01_legs_n,28,0,Set,,081EDB1FF0C2
Legs,1FD4A8,The Running Man Leggings,rogue_FinessePack_set01_legs_m,26,0,Set,,081EDB1FF0C1
Legs,1FD4A7,The Running Man Leggings,rogue_FinessePack_set01_legs_l,24,0,Set,,081EDB1FF0C0
Legs,1FD4A6,The Running Man Leggings,rogue_FinessePack_set01_legs_k,22,0,Set,,081EDB1FF0BF
Legs,1FD4A5,The Running Man Leggings,rogue_FinessePack_set01_legs_j,20,0,Set,,081EDB1FF0BE
Legs,1FD4A4,The Running Man Leggings,rogue_FinessePack_set01_legs_i,18,0,Set,,081EDB1FF0BD
Legs,1FD4A3,The Running Man Leggings,rogue_FinessePack_set01_legs_h,16,0,Set,,081EDB1FF0BC
Legs,1FD4A2,The Running Man Leggings,rogue_FinessePack_set01_legs_g,14,0,Set,,081EDB1FF0BB
Legs,1FD4A1,The Running Man Leggings,rogue_FinessePack_set01_legs_f,12,0,Set,,081EDB1FF0BA
Legs,1FD4A0,The Running Man Leggings,rogue_FinessePack_set01_legs_e,10,0,Set,,081EDB1FF0B9
Legs,1FD49F,The Running Man Leggings,rogue_FinessePack_set01_legs_d,8,0,Set,,081EDB1FF0B8
Legs,1FD49E,The Running Man Leggings,rogue_FinessePack_set01_legs_c,6,0,Set,,081EDB1FF0B7
Legs,1FD49D,The Running Man Leggings,rogue_FinessePack_set01_legs_b,4,0,Set,,081EDB1FF0B6
Hands,1FD49C,The Running Man Gloves,rogue_FinessePack_set01_hands_r,36,0,Set,,081EDD1FF084
Hands,1FD49B,The Running Man Gloves,rogue_FinessePack_set01_hands_q,34,0,Set,,081EDD1FF083
Hands,1FD49A,The Running Man Gloves,rogue_FinessePack_set01_hands_p,32,0,Set,,081EDD1FF082
Hands,1FD499,The Running Man Gloves,rogue_FinessePack_set01_hands_o,30,0,Set,,081EDD1FF081
Hands,1FD498,The Running Man Gloves,rogue_FinessePack_set01_hands_n,28,0,Set,,081EDD1FF080
Hands,1FD497,The Running Man Gloves,rogue_FinessePack_set01_hands_m,26,0,Set,,081EDD1FF07F
Hands,1FD496,The Running Man Gloves,rogue_FinessePack_set01_hands_l,24,0,Set,,081EDD1FF07E
Hands,1FD495,The Running Man Gloves,rogue_FinessePack_set01_hands_k,22,0,Set,,081EDD1FF07D
Hands,1FD494,The Running Man Gloves,rogue_FinessePack_set01_hands_j,20,0,Set,,081EDD1FF07C
Hands,1FD493,The Running Man Gloves,rogue_FinessePack_set01_hands_i,18,0,Set,,081EDD1FF07B
Hands,1FD492,The Running Man Gloves,rogue_FinessePack_set01_hands_h,16,0,Set,,081EDD1FF07A
Hands,1FD491,The Running Man Gloves,rogue_FinessePack_set01_hands_g,14,0,Set,,081EDD1FF079
Hands,1FD490,The Running Man Gloves,rogue_FinessePack_set01_hands_f,12,0,Set,,081EDD1FF078
Hands,1FD48F,The Running Man Gloves,rogue_FinessePack_set01_hands_e,10,0,Set,,081EDD1FF077
Hands,1FD48E,The Running Man Gloves,rogue_FinessePack_set01_hands_d,8,0,Set,,081EDD1FF076
Hands,1FD48D,The Running Man Gloves,rogue_FinessePack_set01_hands_c,6,0,Set,,081EDD1FF075
Hands,1FD48C,The Running Man Gloves,rogue_FinessePack_set01_hands_b,4,0,Set,,081EDD1FF074
Hat,1FD48B,The Running Man Hood,rogue_FinessePack_set01_head_r,36,0,Set,,081EDC1FF0AB
Hat,1FD48A,The Running Man Hood,rogue_FinessePack_set01_head_q,34,0,Set,,081EDC1FF0AA
Hat,1FD489,The Running Man Hood,rogue_FinessePack_set01_head_p,32,0,Set,,081EDC1FF0A9
Hat,1FD488,The Running Man Hood,rogue_FinessePack_set01_head_o,30,0,Set,,081EDC1FF0A8
Hat,1FD487,The Running Man Hood,rogue_FinessePack_set01_head_n,28,0,Set,,081EDC1FF0A7
Hat,1FD486,The Running Man Hood,rogue_FinessePack_set01_head_m,26,0,Set,,081EDC1FF0A6
Hat,1FD485,The Running Man Hood,rogue_FinessePack_set01_head_l,24,0,Set,,081EDC1FF0A5
Hat,1FD484,The Running Man Hood,rogue_FinessePack_set01_head_k,22,0,Set,,081EDC1FF0A4
Hat,1FD483,The Running Man Hood,rogue_FinessePack_set01_head_j,20,0,Set,,081EDC1FF0A3
Hat,1FD482,The Running Man Hood,rogue_FinessePack_set01_head_i,18,0,Set,,081EDC1FF0A2
Hat,1FD481,The Running Man Hood,rogue_FinessePack_set01_head_h,16,0,Set,,081EDC1FF0A1
Hat,1FD480,The Running Man Hood,rogue_FinessePack_set01_head_g,14,0,Set,,081EDC1FF0A0
Hat,1FD47F,The Running Man Hood,rogue_FinessePack_set01_head_f,12,0,Set,,081EDC1FF09F
Hat,1FD47D,The Running Man Hood,rogue_FinessePack_set01_head_e,10,0,Set,,081EDC1FF09E
Hat,1FD47B,The Running Man Hood,rogue_FinessePack_set01_head_d,8,0,Set,,081EDC1FF09D
Hat,1FD479,The Running Man Hood,rogue_FinessePack_set01_head_c,6,0,Set,,081EDC1FF09C
Hat,1FD477,The Running Man Hood,rogue_FinessePack_set01_head_b,4,0,Set,,081EDC1FF09B
Torso,1FD475,The Running Man Armor,rogue_FinessePack_set01_torso_r,36,0,Set,,081EDA1AC3071FF0DE
Torso,1FD473,The Running Man Armor,rogue_FinessePack_set01_torso_q,34,0,Set,,081EDA1AC3071FF0DD
Torso,1FD471,The Running Man Armor,rogue_FinessePack_set01_torso_p,32,0,Set,,081EDA1AC3071FF0DC
Torso,1FD46F,The Running Man Armor,rogue_FinessePack_set01_torso_o,30,0,Set,,081EDA1AC3071FF0DB
Torso,1FD46D,The Running Man Armor,rogue_FinessePack_set01_torso_n,28,0,Set,,081EDA1AC3071FF0DA
Torso,1FD46B,The Running Man Armor,rogue_FinessePack_set01_torso_m,26,0,Set,,081EDA1AC3071FF0D9
Torso,1FD46A,The Running Man Armor,rogue_FinessePack_set01_torso_l,24,0,Set,,081EDA1AC3071FF0D8
Torso,1FD468,The Running Man Armor,rogue_FinessePack_set01_torso_k,22,0,Set,,081EDA1AC3071FF0D7
Torso,1FD466,The Running Man Armor,rogue_FinessePack_set01_torso_j,20,0,Set,,081EDA1AC3071FF0D6
Torso,1FD465,The Running Man Armor,rogue_FinessePack_set01_torso_i,18,0,Set,,081EDA1AC3071FF0D5
Torso,1FD464,The Running Man Armor,rogue_FinessePack_set01_torso_h,16,0,Set,,081EDA1AC3071FF0D4
Torso,1FD463,The Running Man Armor,rogue_FinessePack_set01_torso_g,14,0,Set,,081EDA1AC3071FF0D3
Torso,1FD462,The Running Man Armor,rogue_FinessePack_set01_torso_f,12,0,Set,,081EDA1AC3071FF0D2
Torso,1FD461,The Running Man Armor,rogue_FinessePack_set01_torso_e,10,0,Set,,081EDA1AC3071FF0D1
Torso,1FD460,The Running Man Armor,rogue_FinessePack_set01_torso_d,8,0,Set,,081EDA1AC3071FF0D0
Torso,1FD45F,The Running Man Armor,rogue_FinessePack_set01_torso_c,6,0,Set,,081EDA1AC3071FF0CF
Torso,1FD45E,The Running Man Armor,rogue_FinessePack_set01_torso_b,4,0,Set,,081EDA1AC3071FF0CE
Feet,1FCF8F,The Valley Shoes,mage_SorceryPack_set01_feet_a,2,0,Set,,05E7D81FF19C
Hands,1FCF8D,The Valley Handwraps,mage_SorceryPack_set01_hands_a,2,0,Set,,05E7D61FF1B8
Hat,1FCF8C,The Valley Cowl,mage_SorceryPack_set01_head_a,2,0,Set,,05E7D51FF20E
Feet,1FCF72,The Running Man Boots,rogue_FinessePack_set01_feet_a,2,0,Set,,081EDE1FEC6F
Legs,1FCF71,The Running Man Leggings,rogue_FinessePack_set01_legs_a,2,0,Set,,081EDB1FF0B5
Torso,1FCF70,The Running Man Armor,rogue_FinessePack_set01_torso_a,2,0,Set,,081EDA1AC3071FF0CD
Hands,1FCF6F,The Running Man Gloves,rogue_FinessePack_set01_hands_a,2,0,Set,,081EDD1FF073
Hat,1FCF6E,The Running Man Hood,rogue_FinessePack_set01_head_a,2,0,Set,,081EDC1FF09A
Feet,1FCF43,The Guardian Greaves,warrior_MightPack_set01_feet_a,2,0,Set,,1D1E841FEA4F
Legs,1FCF42,The Guardian Chausses,warrior_MightPack_set01_legs_a,2,0,Set,,1D1E811FEB24
Hands,1FCF41,The Guardian Gauntlets,warrior_MightPack_set01_hands_a,2,0,Set,,1D1E831FEA77
Torso,1FCF40,The Guardian Cuirass,warrior_MightPack_set01_torso_a,2,0,Set,,1D1E801AC3071FEAF4
Hat,1FCF3F,The Guardian Helm,warrior_MightPack_set01_head_a,2,0,Set,,1D1E821FEB0C
Ring,1FC3AF,Ethene's Tear,ring_DLC2_unique07_n,42,0,Unique,,1FC3C31FC3C21FC3D2
Ring,1FC3AD,Ethene's Tear,ring_DLC2_unique07_m,39,0,Unique,,1FC3C31FC3C21FC3D1
Ring,1FC3AB,Ethene's Tear,ring_DLC2_unique07_l,36,0,Unique,,1FC3C31FC3C21FC3D0
Ring,1FC3AA,Ethene's Tear,ring_DLC2_unique07_k,33,0,Unique,,1FC3C31FC3C21FC3CF
Ring,1FC3A9,Ethene's Tear,ring_DLC2_unique07_j,30,0,Unique,,1FC3C31FC3C21FC3CE
Ring,1FC3A8,Ethene's Tear,ring_DLC2_unique07_i,27,0,Unique,,1FC3C31FC3C21FC3CD
Ring,1FC3A7,Ethene's Tear,ring_DLC2_unique07_h,24,0,Unique,,1FC3C31FC3C21FC3CC
Ring,1FC3A6,Ethene's Tear,ring_DLC2_unique07_g,21,0,Unique,,1FC3C31FC3C21FC3CB
Ring,1FC3A5,Ethene's Tear,ring_DLC2_unique07_f,18,0,Unique,,1FC3C31FC3C21FC3CA
Ring,1FC3A4,Ethene's Tear,ring_DLC2_unique07_e,15,0,Unique,,1FC3C31FC3C21FC3C9
Ring,1FC3A3,Ethene's Tear,ring_DLC2_unique07_d,12,0,Unique,,1FC3C31FC3C21FC3C7
Ring,1FC3A2,Ethene's Tear,ring_DLC2_unique07_c,9,0,Unique,,1FC3C31FC3C21FC3C6
Ring,1FC3A1,Ethene's Tear,ring_DLC2_unique07_b,6,0,Unique,,1FC3C31FC3C21FC3C5
Ring,1FC2FE,Deinir Shackle,ring_DLC2_unique06_n,42,0,Unique,,1FC3061FC32F
Ring,1FC2FD,Deinir Shackle,ring_DLC2_unique06_m,39,0,Unique,,1FC3061FC32E
Ring,1FC2FC,Deinir Shackle,ring_DLC2_unique06_l,36,0,Unique,,1FC3061FC32D
Ring,1FC2FB,Deinir Shackle,ring_DLC2_unique06_k,33,0,Unique,,1FC3061FC32C
Ring,1FC2FA,Deinir Shackle,ring_DLC2_unique06_j,30,0,Unique,,1FC3061FC32B
Ring,1FC2F9,Deinir Shackle,ring_DLC2_unique06_i,27,0,Unique,,1FC3061FC32A
Ring,1FC2F8,Deinir Shackle,ring_DLC2_unique06_h,24,0,Unique,,1FC3061FC328
Ring,1FC2F7,Deinir Shackle,ring_DLC2_unique06_g,21,0,Unique,,1FC3061FC327
Ring,1FC2F6,Deinir Shackle,ring_DLC2_unique06_f,18,0,Unique,,1FC3061FC326
Ring,1FC2F5,Deinir Shackle,ring_DLC2_unique06_e,15,0,Unique,,1FC3061FC325
Ring,1FC2F4,Deinir Shackle,ring_DLC2_unique06_d,12,0,Unique,,1FC3061FC324
Ring,1FC2F3,Deinir Shackle,ring_DLC2_unique06_c,9,0,Unique,,1FC3061FC323
Ring,1FC2F2,Deinir Shackle,ring_DLC2_unique06_b,6,0,Unique,,1FC3061FC322
Ring,1FC2C6,Windswept Band,ring_DLC2_unique05_n,42,0,Unique,,1FC2DA1FC2D81FC2E9
Ring,1FC2C5,Windswept Band,ring_DLC2_unique05_m,39,0,Unique,,1FC2DA1FC2D81FC2E8
Ring,1FC2C4,Windswept Band,ring_DLC2_unique05_l,36,0,Unique,,1FC2DA1FC2D81FC2E6
Ring,1FC2C3,Windswept Band,ring_DLC2_unique05_k,33,0,Unique,,1FC2DA1FC2D81FC2E5
Ring,1FC2C2,Windswept Band,ring_DLC2_unique05_j,30,0,Unique,,1FC2DA1FC2D81FC2E4
Ring,1FC2C1,Windswept Band,ring_DLC2_unique05_i,27,0,Unique,,1FC2DA1FC2D81FC2E3
Ring,1FC2C0,Windswept Band,ring_DLC2_unique05_h,24,0,Unique,,1FC2DA1FC2D81FC2E2
Ring,1FC2BF,Windswept Band,ring_DLC2_unique05_g,21,0,Unique,,1FC2DA1FC2D81FC2E1
Ring,1FC2BD,Windswept Band,ring_DLC2_unique05_f,18,0,Unique,,1FC2DA1FC2D81FC2E0
Ring,1FC2BC,Windswept Band,ring_DLC2_unique05_e,15,0,Unique,,1FC2DA1FC2D81FC2DF
Ring,1FC2BB,Windswept Band,ring_DLC2_unique05_d,12,0,Unique,,1FC2DA1FC2D81FC2DE
Ring,1FC2B9,Windswept Band,ring_DLC2_unique05_c,9,0,Unique,,1FC2DA1FC2D81FC2DD
Ring,1FC2B8,Windswept Band,ring_DLC2_unique05_b,6,0,Unique,,1FC2DA1FC2D81FC2DC
Ring,1FC284,Pteryx Eye Ring,ring_DLC2_unique04_n,42,0,Unique,,1FC28B1FC28A1FC299
Ring,1FC283,Pteryx Eye Ring,ring_DLC2_unique04_m,39,0,Unique,,1FC28B1FC28A1FC298
Ring,1FC282,Pteryx Eye Ring,ring_DLC2_unique04_l,36,0,Unique,,1FC28B1FC28A1FC297
Ring,1FC281,Pteryx Eye Ring,ring_DLC2_unique04_k,33,0,Unique,,1FC28B1FC28A1FC296
Ring,1FC280,Pteryx Eye Ring,ring_DLC2_unique04_j,30,0,Unique,,1FC28B1FC28A1FC295
Ring,1FC27F,Pteryx Eye Ring,ring_DLC2_unique04_i,27,0,Unique,,1FC28B1FC28A1FC294
Ring,1FC27E,Pteryx Eye Ring,ring_DLC2_unique04_h,24,0,Unique,,1FC28B1FC28A1FC293
Ring,1FC27D,Pteryx Eye Ring,ring_DLC2_unique04_g,21,0,Unique,,1FC28B1FC28A1FC292
Ring,1FC27C,Pteryx Eye Ring,ring_DLC2_unique04_f,18,0,Unique,,1FC28B1FC28A1FC291
Ring,1FC27B,Pteryx Eye Ring,ring_DLC2_unique04_e,15,0,Unique,,1FC28B1FC28A1FC290
Ring,1FC27A,Pteryx Eye Ring,ring_DLC2_unique04_d,12,0,Unique,,1FC28B1FC28A1FC28F
Ring,1FC279,Pteryx Eye Ring,ring_DLC2_unique04_c,9,0,Unique,,1FC28B1FC28A1FC28E
Ring,1FC278,Pteryx Eye Ring,ring_DLC2_unique04_b,6,0,Unique,,1FC28B1FC28A1FC28D
Ring,1FC24F,Timios,ring_DLC2_unique03_n,42,0,Unique,,1FC25A1FC2591FC268
Ring,1FC24E,Timios,ring_DLC2_unique03_m,39,0,Unique,,1FC25A1FC2591FC267
Ring,1FC24D,Timios,ring_DLC2_unique03_l,36,0,Unique,,1FC25A1FC2591FC266
Ring,1FC24C,Timios,ring_DLC2_unique03_k,33,0,Unique,,1FC25A1FC2591FC265
Ring,1FC24B,Timios,ring_DLC2_unique03_j,30,0,Unique,,1FC25A1FC2591FC264
Ring,1FC24A,Timios,ring_DLC2_unique03_i,27,0,Unique,,1FC25A1FC2591FC263
Ring,1FC248,Timios,ring_DLC2_unique03_h,24,0,Unique,,1FC25A1FC2591FC262
Ring,1FC247,Timios,ring_DLC2_unique03_g,21,0,Unique,,1FC25A1FC2591FC261
Ring,1FC246,Timios,ring_DLC2_unique03_f,18,0,Unique,,1FC25A1FC2591FC260
Ring,1FC245,Timios,ring_DLC2_unique03_e,15,0,Unique,,1FC25A1FC2591FC25F
Ring,1FC244,Timios,ring_DLC2_unique03_d,12,0,Unique,,1FC25A1FC2591FC25E
Ring,1FC243,Timios,ring_DLC2_unique03_c,9,0,Unique,,1FC25A1FC2591FC25D
Ring,1FC242,Timios,ring_DLC2_unique03_b,6,0,Unique,,1FC25A1FC2591FC25C
Ring,1FC1EE,Signet of Adronikos,ring_DLC2_unique02_n,42,0,Unique,,1FC1FC1FC1FB1FC20A
Ring,1FC1ED,Signet of Adronikos,ring_DLC2_unique02_m,39,0,Unique,,1FC1FC1FC1FB1FC209
Ring,1FC1EC,Signet of Adronikos,ring_DLC2_unique02_l,36,0,Unique,,1FC1FC1FC1FB1FC208
Ring,1FC1EB,Signet of Adronikos,ring_DLC2_unique02_k,33,0,Unique,,1FC1FC1FC1FB1FC207
Ring,1FC1EA,Signet of Adronikos,ring_DLC2_unique02_j,30,0,Unique,,1FC1FC1FC1FB1FC206
Ring,1FC1E9,Signet of Adronikos,ring_DLC2_unique02_i,27,0,Unique,,1FC1FC1FC1FB1FC205
Ring,1FC1E8,Signet of Adronikos,ring_DLC2_unique02_h,24,0,Unique,,1FC1FC1FC1FB1FC204
Ring,1FC1E7,Signet of Adronikos,ring_DLC2_unique02_g,21,0,Unique,,1FC1FC1FC1FB1FC203
Ring,1FC1E6,Signet of Adronikos,ring_DLC2_unique02_f,18,0,Unique,,1FC1FC1FC1FB1FC202
Ring,1FC1E5,Signet of Adronikos,ring_DLC2_unique02_e,15,0,Unique,,1FC1FC1FC1FB1FC201
Ring,1FC1E4,Signet of Adronikos,ring_DLC2_unique02_d,12,0,Unique,,1FC1FC1FC1FB1FC200
Ring,1FC1E3,Signet of Adronikos,ring_DLC2_unique02_c,9,0,Unique,,1FC1FC1FC1FB1FC1FF
Ring,1FC1E2,Signet of Adronikos,ring_DLC2_unique02_b,6,0,Unique,,1FC1FC1FC1FB1FC1FE
Ring,1FC199,Peza,ring_DLC2_unique01_n,42,0,Unique,,1FC19F1FC19E1FC1AD
Ring,1FC198,Peza,ring_DLC2_unique01_m,39,0,Unique,,1FC19F1FC19E1FC1AC
Ring,1FC197,Peza,ring_DLC2_unique01_l,36,0,Unique,,1FC19F1FC19E1FC1AB
Ring,1FC196,Peza,ring_DLC2_unique01_k,33,0,Unique,,1FC19F1FC19E1FC1AA
Ring,1FC195,Peza,ring_DLC2_unique01_j,30,0,Unique,,1FC19F1FC19E1FC1A9
Ring,1FC194,Peza,ring_DLC2_unique01_i,27,0,Unique,,1FC19F1FC19E1FC1A8
Ring,1FC193,Peza,ring_DLC2_unique01_h,24,0,Unique,,1FC19F1FC19E1FC1A7
Ring,1FC191,Peza,ring_DLC2_unique01_g,21,0,Unique,,1FC19F1FC19E1FC1A6
Ring,1FC190,Peza,ring_DLC2_unique01_f,18,0,Unique,,1FC19F1FC19E1FC1A5
Ring,1FC18F,Peza,ring_DLC2_unique01_e,15,0,Unique,,1FC19F1FC19E1FC1A4
Ring,1FC18E,Peza,ring_DLC2_unique01_d,12,0,Unique,,1FC19F1FC19E1FC1A3
Ring,1FC18D,Peza,ring_DLC2_unique01_c,9,0,Unique,,1FC19F1FC19E1FC1A2
Ring,1FC18C,Peza,ring_DLC2_unique01_b,6,0,Unique,,1FC19F1FC19E1FC1A1
Ring,1FC187,Ethene's Tear,ring_DLC2_unique07_a,3,0,Unique,,1FC3C41FC3C31FC3C2
Ring,1FC186,Deinir Shackle,ring_DLC2_unique06_a,3,0,Unique,,1FC3211FC306
Ring,1FC185,Windswept Band,ring_DLC2_unique05_a,3,0,Unique,,1FC2DB1FC2DA1FC2D8
Ring,1FC184,Pteryx Eye Ring,ring_DLC2_unique04_a,3,0,Unique,,1FC28C1FC28B1FC28A
Ring,1FC183,Timios,ring_DLC2_unique03_a,3,0,Unique,,1FC25B1FC25A1FC259
Ring,1FC182,Signet of Adronikos,ring_DLC2_unique02_a,3,0,Unique,,1FC1FD1FC1FC1FC1FB
Ring,1FC181,Peza,ring_DLC2_unique01_a,3,0,Unique,,1FC1A01FC19F1FC19E
Necklace,1FC162,Kollossae Medallion,amulet_DLC2_unique07_n,42,0,Unique,,1FC16C1FC16B1FC17A
Necklace,1FC161,Kollossae Medallion,amulet_DLC2_unique07_m,39,0,Unique,,1FC16C1FC16B1FC179
Necklace,1FC160,Kollossae Medallion,amulet_DLC2_unique07_l,36,0,Unique,,1FC16C1FC16B1FC178
Necklace,1FC15F,Kollossae Medallion,amulet_DLC2_unique07_k,33,0,Unique,,1FC16C1FC16B1FC177
Necklace,1FC15D,Kollossae Medallion,amulet_DLC2_unique07_j,30,0,Unique,,1FC16C1FC16B1FC176
Necklace,1FC15C,Kollossae Medallion,amulet_DLC2_unique07_i,27,0,Unique,,1FC16C1FC16B1FC175
Necklace,1FC15B,Kollossae Medallion,amulet_DLC2_unique07_h,24,0,Unique,,1FC16C1FC16B1FC174
Necklace,1FC15A,Kollossae Medallion,amulet_DLC2_unique07_g,21,0,Unique,,1FC16C1FC16B1FC173
Necklace,1FC158,Kollossae Medallion,amulet_DLC2_unique07_f,18,0,Unique,,1FC16C1FC16B1FC172
Necklace,1FC157,Kollossae Medallion,amulet_DLC2_unique07_e,15,0,Unique,,1FC16C1FC16B1FC171
Necklace,1FC156,Kollossae Medallion,amulet_DLC2_unique07_d,12,0,Unique,,1FC16C1FC16B1FC170
Necklace,1FC155,Kollossae Medallion,amulet_DLC2_unique07_c,9,0,Unique,,1FC16C1FC16B1FC16F
Necklace,1FC154,Kollossae Medallion,amulet_DLC2_unique07_b,6,0,Unique,,1FC16C1FC16B1FC16E
Necklace,1FC0D2,Deinir Pendant,amulet_DLC2_unique06_n,42,0,Unique,,1FC0E21FC0E11FC0F0
Necklace,1FC0D0,Deinir Pendant,amulet_DLC2_unique06_m,39,0,Unique,,1FC0E21FC0E11FC0EF
Necklace,1FC0CE,Deinir Pendant,amulet_DLC2_unique06_l,36,0,Unique,,1FC0E21FC0E11FC0EE
Necklace,1FC0CC,Deinir Pendant,amulet_DLC2_unique06_k,33,0,Unique,,1FC0E21FC0E11FC0ED
Necklace,1FC0CB,Deinir Pendant,amulet_DLC2_unique06_j,30,0,Unique,,1FC0E21FC0E11FC0EC
Necklace,1FC0CA,Deinir Pendant,amulet_DLC2_unique06_i,27,0,Unique,,1FC0E21FC0E11FC0EB
Necklace,1FC0C9,Deinir Pendant,amulet_DLC2_unique06_h,24,0,Unique,,1FC0E21FC0E11FC0EA
Necklace,1FC0C8,Deinir Pendant,amulet_DLC2_unique06_g,21,0,Unique,,1FC0E21FC0E11FC0E9
Necklace,1FC0C7,Deinir Pendant,amulet_DLC2_unique06_f,18,0,Unique,,1FC0E21FC0E11FC0E8
Necklace,1FC0C6,Deinir Pendant,amulet_DLC2_unique06_e,15,0,Unique,,1FC0E21FC0E11FC0E7
Necklace,1FC0C5,Deinir Pendant,amulet_DLC2_unique06_d,12,0,Unique,,1FC0E21FC0E11FC0E6
Necklace,1FC0C4,Deinir Pendant,amulet_DLC2_unique06_c,9,0,Unique,,1FC0E21FC0E11FC0E5
Necklace,1FC0C3,Deinir Pendant,amulet_DLC2_unique06_b,6,0,Unique,,1FC0E21FC0E11FC0E4
Necklace,1FC0A1,Naros Splinter Charm,amulet_DLC2_unique05_n,42,0,Unique,,1FC0B01FC0AF1FC0BE
Necklace,1FC0A0,Naros Splinter Charm,amulet_DLC2_unique05_m,39,0,Unique,,1FC0B01FC0AF1FC0BD
Necklace,1FC09F,Naros Splinter Charm,amulet_DLC2_unique05_l,36,0,Unique,,1FC0B01FC0AF1FC0BC
Necklace,1FC09E,Naros Splinter Charm,amulet_DLC2_unique05_k,33,0,Unique,,1FC0B01FC0AF1FC0BB
Necklace,1FC09D,Naros Splinter Charm,amulet_DLC2_unique05_j,30,0,Unique,,1FC0B01FC0AF1FC0BA
Necklace,1FC09C,Naros Splinter Charm,amulet_DLC2_unique05_i,27,0,Unique,,1FC0B01FC0AF1FC0B9
Necklace,1FC09B,Naros Splinter Charm,amulet_DLC2_unique05_h,24,0,Unique,,1FC0B01FC0AF1FC0B8
Necklace,1FC09A,Naros Splinter Charm,amulet_DLC2_unique05_g,21,0,Unique,,1FC0B01FC0AF1FC0B7
Necklace,1FC099,Naros Splinter Charm,amulet_DLC2_unique05_f,18,0,Unique,,1FC0B01FC0AF1FC0B6
Necklace,1FC098,Naros Splinter Charm,amulet_DLC2_unique05_e,15,0,Unique,,1FC0B01FC0AF1FC0B5
Necklace,1FC097,Naros Splinter Charm,amulet_DLC2_unique05_d,12,0,Unique,,1FC0B01FC0AF1FC0B4
Necklace,1FC096,Naros Splinter Charm,amulet_DLC2_unique05_c,9,0,Unique,,1FC0B01FC0AF1FC0B3
Necklace,1FC095,Naros Splinter Charm,amulet_DLC2_unique05_b,6,0,Unique,,1FC0B01FC0AF1FC0B2
Necklace,1FBFEC,Chain of Kreios,amulet_DLC2_unique04_n,42,0,Unique,,1FBFF81FBFF71FC006
Necklace,1FBFEB,Chain of Kreios,amulet_DLC2_unique04_m,39,0,Unique,,1FBFF81FBFF71FC005
Necklace,1FBFEA,Chain of Kreios,amulet_DLC2_unique04_l,36,0,Unique,,1FBFF81FBFF71FC004
Necklace,1FBFE9,Chain of Kreios,amulet_DLC2_unique04_k,33,0,Unique,,1FBFF81FBFF71FC003
