id,value
1CD6D7,ItemBuff_mage_feet_set06
1CD6D8,ItemBuff_mage_feet_set07
1CD6D9,ItemBuff_mage_feet_set08
1CD6DA,ItemBuff_mage_feet_set09
1CD6DB,ItemBuff_mage_feet_set10
1CD6DC,ItemBuff_mage_feet_set11
1CD6DD,ItemBuff_mage_feet_set12
1CD6DE,ItemBuff_mage_feet_set13
1CD6DF,ItemBuff_mage_feet_set14
1CDB94,Generic_Invulnerability
1CEEF2,ItemBuff_faeblades_unique11b
1CEEF3,ItemBuff_faeblades_unique11c
1CEEF7,ItemBuff_faeblades_unique11d
1CEEF8,ItemBuff_faeblades_unique11e
1CEEF9,ItemBuff_faeblades_unique11f
1D0C62,EpicGem_XPGain_04
1D0FF2,SQ120_Blessing
1D1E80,ItemBuff_WarriorArmor_BlockBooster_Torso01
1D1E81,ItemBuff_WarriorArmor_BlockBooster_Legs01
1D1E82,ItemBuff_WarriorArmor_BlockBooster_Head01
1D1E83,ItemBuff_WarriorArmor_BlockBooster_Hands01
1D1E84,ItemBuff_WarriorArmor_BlockBooster_Feet01
1D26AB,Quest_KV01_SpeedHireling
1D2A1B,ItemBuff_ReckoningDamageModifier_01
1D2A24,ItemBuff_chakrams_entitlement02a
1D2A25,ItemBuff_chakrams_entitlement02b
1D2A2E,ItemBuff_daggers_entitlement02a
1D2A35,ItemBuff_mage_head_entitlement02a
1D2AF1,ItemBuff_warrior_head_entitlement01a
1D2AF2,ItemBuff_warrior_torso_entitlement01a
1D2AF3,ItemBuff_warrior_hands_entitlement01a
1D2AF4,ItemBuff_warrior_legs_entitlement01a
1D2AF5,ItemBuff_warrior_feet_entitlement01a
1D2AF6,ItemBuff_rogue_head_entitlement01a
1D2AF7,ItemBuff_rogue_torso_entitlement01a
1D2AF8,ItemBuff_rogue_hands_entitlement01a
1D2AFA,ItemBuff_rogue_legs_entitlement01a
1D2AFB,ItemBuff_rogue_feet_entitlement01a
1D2AFD,ItemBuff_mage_head_entitlement01a
1D2AFE,ItemBuff_mage_torso_entitlement01a
1D2AFF,ItemBuff_mage_hands_entitlement01a
1D2B00,ItemBuff_mage_feet_entitlement01a
1D2B01,ItemBuff_warrior_head_entitlement02a
1D2B02,ItemBuff_warrior_torso_entitlement02a
1D2B03,ItemBuff_warrior_hands_entitlement02a
1D2B04,ItemBuff_warrior_legs_entitlement02a
1D2B05,ItemBuff_warrior_feet_entitlement02a
1D2B2E,ItemBuff_Set_Warrior_Entitlement01_01
1D2B2F,ItemBuff_Set_Warrior_Entitlement01_02
1D2B30,ItemBuff_Set_Warrior_Entitlement01_03
1D2B31,ItemBuff_Set_Rogue_Entitlement01_01
1D2B32,ItemBuff_Set_Rogue_Entitlement01_02
1D2B33,ItemBuff_Set_Rogue_Entitlement01_03
1D2B34,ItemBuff_Set_Mage_Entitlement01_01
1D2B35,ItemBuff_Set_Mage_Entitlement01_02
1D2B36,ItemBuff_Set_Mage_Entitlement01_03
1D2B37,ItemBuff_Set_Warrior_Entitlement02_01
1D2B38,ItemBuff_Set_Warrior_Entitlement02_02
1D2B39,ItemBuff_Set_Warrior_Entitlement02_03
1D2B42,ItemBuff_warrior_entitlement01_shield
1D2B46,ItemBuff_Item_Entitlement01
1D2B63,Twist_Entitlement_01
1D2B64,Twist_Entitlement_01a
1D2B65,Twist_Entitlement_02
1D2B66,Twist_Entitlement_02a
1D3013,Alchemy_FireRetaliatory_01
1D3014,Alchemy_IceRetaliatory_01
1D3015,Alchemy_LightningRetaliatory_01
1D3016,Alchemy_FireRetaliatory_02
1D3017,Alchemy_IceRetaliatory_02
1D3018,Alchemy_LightningRetaliatory_02
1D3019,Alchemy_FireRetaliatory_03
1D301A,Alchemy_IceRetaliatory_03
1D301B,Alchemy_LightningRetaliatory_03
1D38EB,Twist_Entitlement_02b
1D3B9F,ItemBuff_Set_Bonus_01_03
1D3BA0,ItemBuff_Set_Bonus_01_02
1D3BA1,ItemBuff_Set_Bonus_01_01
1D3BA2,ItemBuff_Set_Bonus_01_04
1D4C5E,Sorcery_MarkOfFlame_PlayerObj
1D5670,ItemBuff_ReckoningDuration_01
1D5873,Quest_KV10_ClimbSpeed
1D58F8,DestinyBuff_FighterMage_02d
1D590E,DestinyBuff_Mage_03d
1D590F,DestinyBuff_MageRogue_02e
1D639D,Sorcery_SeekingBlade_Target
1D6747,Prefix_Char_Power_Regen_Modifier_05
1D6748,Prefix_Char_Power_Regen_Modifier_04
1D6749,Prefix_Char_Power_Regen_Modifier_03
1D674A,Prefix_Char_Power_Regen_Modifier_02
1D674B,Prefix_Char_Power_Regen_Modifier_01
1D6F2A,ItemBuff_sword1h_unique02b
1D6F3B,ItemBuff_sword1h_unique05b
1D6F99,ItemBuff_sword1h_unique07b
1D6FA3,ItemBuff_sword1h_unique10b
1D6FB4,ItemBuff_sword1h_unique12b
1D6FB6,ItemBuff_sword1h_unique14a_1
1D6FB7,ItemBuff_sword1h_unique14b_1
1D6FB8,ItemBuff_sword1h_unique14c_1
1D6FB9,ItemBuff_sword1h_unique14d_1
1D6FBA,ItemBuff_sword1h_unique14e_1
1D6FBB,ItemBuff_sword1h_unique14f_1
1D6FBD,ItemBuff_sword1h_unique14a_2
1D6FBE,ItemBuff_sword1h_unique14b_2
1D6FBF,ItemBuff_sword1h_unique14c_2
1D6FC0,ItemBuff_sword1h_unique14d_2
1D6FC1,ItemBuff_sword1h_unique14e_2
1D6FC2,ItemBuff_sword1h_unique14f_2
1D6FC3,ItemBuff_sword1h_unique15a
1D6FC4,ItemBuff_sword1h_unique15b
1D6FC8,ItemBuff_sword1h_unique16a_1
1D6FC9,ItemBuff_sword1h_unique16a_2
1D6FCA,ItemBuff_sword1h_unique16b_1
1D6FCB,ItemBuff_sword1h_unique16b_2
1D6FCC,ItemBuff_sword1h_unique16c_1
1D6FCD,ItemBuff_sword1h_unique16c_2
1D6FCE,ItemBuff_sword1h_unique16d_1
1D6FCF,ItemBuff_sword1h_unique16d_2
1D6FD0,ItemBuff_sword1h_unique16e_1
1D6FD1,ItemBuff_sword1h_unique16e_2
1D6FD2,ItemBuff_sword1h_unique16f_1
1D6FD3,ItemBuff_sword1h_unique16f_2
1D6FD7,ItemBuff_sword1h_unique17a
1D6FD8,ItemBuff_sword1h_unique17b
1D74CF,Over_Leveled_Enemy_Buff
1D776C,Might_Aftershock_QuakeScaling_01
1D776D,Might_Aftershock_QuakeScaling_02
1D776E,Might_Aftershock_QuakeScaling_03
1D776F,Might_Aftershock_QuakeScaling_04
1D788E,Might_Aftershock_QuakeScaling_05
1D788F,Might_Aftershock_QuakeScaling_06
1D7890,Might_Aftershock_QuakeScaling_07
1D7900,Finesse_EnduringAgony_ShadowFlareScaling_01
1D7901,Finesse_EnduringAgony_ShadowFlareScaling_02
1D7902,Finesse_EnduringAgony_ShadowFlareScaling_03
1D7903,Finesse_EnduringAgony_ShadowFlareScaling_04
1D7904,Finesse_EnduringAgony_ShadowFlareScaling_05
1D7905,Finesse_EnduringAgony_ShadowFlareScaling_06
1D7906,Finesse_EnduringAgony_ShadowFlareScaling_07
1D792D,Sorcery_ChainLightning_StormBoltScaling_01
1D792E,Sorcery_ChainLightning_StormBoltScaling_02
1D792F,Sorcery_ChainLightning_StormBoltScaling_03
1D7930,Sorcery_ChainLightning_StormBoltScaling_04
1D7931,Sorcery_ChainLightning_StormBoltScaling_05
1D7932,Sorcery_ChainLightning_StormBoltScaling_06
1D7933,Sorcery_ChainLightning_StormBoltScaling_07
1D79B5,Sorcery_Frostshackle_IceBarrageScaling_01
1D79B6,Sorcery_Frostshackle_IceBarrageScaling_02
1D79B7,Sorcery_Frostshackle_IceBarrageScaling_03
1D79B8,Sorcery_Frostshackle_IceBarrageScaling_04
1D79B9,Sorcery_Frostshackle_IceBarrageScaling_05
1D79BA,Sorcery_Frostshackle_IceBarrageScaling_06
1D79BB,Sorcery_Frostshackle_IceBarrageScaling_07
1D79BE,Sorcery_Smolder_MarkOfFlameScaling_01
1D79BF,Sorcery_Smolder_MarkOfFlameScaling_02
1D79C0,Sorcery_Smolder_MarkOfFlameScaling_03
1D79C1,Sorcery_Smolder_MarkOfFlameScaling_04
1D79C2,Sorcery_Smolder_MarkOfFlameScaling_05
1D79C3,Sorcery_Smolder_MarkOfFlameScaling_06
1D79C4,Sorcery_Smolder_MarkOfFlameScaling_07
1D7D31,NPC_SuperArmor_Buff_01
1D7D34,NPC_SuperArmor_Buff_02
1D7D35,NPC_SuperArmor_Buff_03
1D7D37,NPC_SuperArmor_Buff_04
1D7D38,NPC_SuperArmor_Buff_05
1D82A0,Activate_Impact_1_VeryLight
1D82A1,Activate_Impact_2_Light
1D82A2,Activate_Impact_3_Normal
1D82A3,Activate_Impact_4_Heavy
1D82A5,Activate_Impact_5_VeryHeavy
1D91C2,NPC_ActivityExit_SpeedBoost
1D9379,NPC_SpeedBoost_Pos_30
1D937A,NPC_SpeedBoost_Neg_10
1D937B,NPC_SpeedBoost_Pos_15
1D947F,Twist_LordOfCourts_01b
1D9480,Twist_PrinceOfCups_01b
1DA408,Alchemy_Wild_AllDamage_02
1DA409,Alchemy_Wild_AllDamage_01
1DA40A,Alchemy_Wild_ManaRegeneration_02
1DA40B,Alchemy_Wild_ManaRegeneration_01
1DA40C,Alchemy_Wild_HealthRegeneration_02
1DA40D,Alchemy_Wild_HealthRegeneration_01
1DB1BC,Alchemy_AllDamageResistance_03
1DBFFC,Gem_Defense_Ice_Modifier_01
1DBFFD,Gem_Defense_Ice_Modifier_02
1DBFFE,Gem_Defense_Ice_Modifier_03
1DBFFF,Gem_Defense_Ice_Modifier_04
1DC000,Gem_Defense_Ice_Modifier_05
1DC001,Gem_Defense_Fire_Modifier_01
1DC002,Gem_Defense_Fire_Modifier_02
1DC003,Gem_Defense_Fire_Modifier_03
1DC004,Gem_Defense_Fire_Modifier_04
1DC005,Gem_Defense_Fire_Modifier_05
1DC006,Gem_Defense_Lightning_Modifier_01
1DC007,Gem_Defense_Lightning_Modifier_02
1DC008,Gem_Defense_Lightning_Modifier_03
1DC009,Gem_Defense_Lightning_Modifier_04
1DC00A,Gem_Defense_Lightning_Modifier_05
1DC00B,Gem_Defense_Elemental_Modifier_01
1DC00C,Gem_Defense_Elemental_Modifier_02
1DC00D,Gem_Defense_Elemental_Modifier_03
1DC00E,Gem_Defense_Elemental_Modifier_04
1DC00F,Gem_Defense_Elemental_Modifier_05
1DCA51,MQ15_Dren_AdrenalineSurge
1DF922,DLC2_Primal_ElementalBuff
1DFE33,DEV_Primal_Test
1E2AFA,warrior_dlc1_unique01_head_01_a
1E2AFB,warrior_dlc1_unique01_head_02
1E2AFC,warrior_dlc1_unique01_head_03
1E2EC6,warrior_dlc1_unique01_torso_01
1E2EC7,warrior_dlc1_unique01_torso_02
1E2EC9,warrior_dlc1_unique01_torso_03a
1E2ECA,warrior_dlc1_unique01_torso_03b
1E2ECB,warrior_dlc1_unique01_torso_03c
1E2ECC,warrior_dlc1_unique01_torso_03d
1E2ECD,warrior_dlc1_unique01_torso_03e
1E2ECE,warrior_dlc1_unique01_torso_03f
1E2ECF,warrior_dlc1_unique01_torso_03g
1E2ED0,warrior_dlc1_unique01_torso_03h
1E2ED1,warrior_dlc1_unique01_torso_03i
1E2ED2,warrior_dlc1_unique01_torso_03j
1E2ED3,warrior_dlc1_unique01_torso_03k
1E2ED4,warrior_dlc1_unique01_torso_03l
1E2ED5,warrior_dlc1_unique01_torso_03m
1E2ED6,warrior_dlc1_unique01_torso_03n
1E2ED7,warrior_dlc1_unique01_torso_03o
1E2ED8,warrior_dlc1_unique01_torso_03p
1E2ED9,warrior_dlc1_unique01_torso_03q
1E2EDA,warrior_dlc1_unique01_torso_03r
1E2F21,warrior_dlc1_unique01_hands_01
1E2F22,warrior_dlc1_unique01_hands_02
1E2F23,warrior_dlc1_unique01_hands_03_a
1E2F24,warrior_dlc1_unique01_hands_03_b
1E2F25,warrior_dlc1_unique01_hands_03_c
1E2F26,warrior_dlc1_unique01_hands_03_d
1E2F27,warrior_dlc1_unique01_hands_03_e
1E2F28,warrior_dlc1_unique01_hands_03_f
1E2F29,warrior_dlc1_unique01_hands_03_g
1E2F2A,warrior_dlc1_unique01_hands_03_h
1E2F2B,warrior_dlc1_unique01_hands_03_i
1E2F2C,warrior_dlc1_unique01_hands_03_j
1E2F2D,warrior_dlc1_unique01_hands_03_k
1E2F2E,warrior_dlc1_unique01_hands_03_l
1E2F2F,warrior_dlc1_unique01_hands_03_m
1E2F30,warrior_dlc1_unique01_hands_03_n
1E2F31,warrior_dlc1_unique01_hands_03_o
1E2F32,warrior_dlc1_unique01_hands_03_p
1E2F33,warrior_dlc1_unique01_hands_03_q
1E2F34,warrior_dlc1_unique01_hands_03_r
1E2FD7,warrior_dlc1_unique01_legs_01
1E2FD8,warrior_dlc1_unique01_legs_02_a
1E2FD9,warrior_dlc1_unique01_legs_03
1E3C4D,warrior_dlc1_unique01_feet_01
1E3C4E,warrior_dlc1_unique01_feet_02
1E3C4F,warrior_dlc1_unique01_feet_03_a
1E3C50,warrior_dlc1_unique01_feet_03_b
1E3C51,warrior_dlc1_unique01_feet_03_c
1E3C53,warrior_dlc1_unique01_feet_03_d
1E3C54,warrior_dlc1_unique01_feet_03_e
1E3C55,warrior_dlc1_unique01_feet_03_f
1E3C56,warrior_dlc1_unique01_feet_03_g
1E3C58,warrior_dlc1_unique01_feet_03_h
1E3C59,warrior_dlc1_unique01_feet_03_i
1E3C5A,warrior_dlc1_unique01_feet_03_j
1E3C5B,warrior_dlc1_unique01_feet_03_k
1E3C5C,warrior_dlc1_unique01_feet_03_l
1E3C5D,warrior_dlc1_unique01_feet_03_m
1E3C5E,warrior_dlc1_unique01_feet_03_n
1E3C60,warrior_dlc1_unique01_feet_03_o
1E3C61,warrior_dlc1_unique01_feet_03_p
1E3C62,warrior_dlc1_unique01_feet_03_q
1E3C63,warrior_dlc1_unique01_feet_03_r
1E3C64,warrior_dlc1_unique01_feet_03_s
1E3CE0,rogue_dlc1_unique01_torso_01_a
1E3CE1,rogue_dlc1_unique01_torso_02
1E3CE2,rogue_dlc1_unique01_torso_03
1E3D0B,rogue_dlc1_unique01_hands_01
1E3D0D,rogue_dlc1_unique01_hands_02_a
1E3D0E,rogue_dlc1_unique01_hands_03
1E3D2A,rogue_dlc1_unique01_legs_01
1E3D2B,rogue_dlc1_unique01_legs_02_a
1E3D2C,rogue_dlc1_unique01_legs_02_b
1E3D2D,rogue_dlc1_unique01_legs_02_c
1E3D2E,rogue_dlc1_unique01_legs_02_d
1E3D30,rogue_dlc1_unique01_legs_02_e
1E3D31,rogue_dlc1_unique01_legs_02_f
1E3D32,rogue_dlc1_unique01_legs_02_g
1E3D33,rogue_dlc1_unique01_legs_02_h
1E3D34,rogue_dlc1_unique01_legs_02_i
1E3D35,rogue_dlc1_unique01_legs_02_j
1E3D36,rogue_dlc1_unique01_legs_02_k
1E3D37,rogue_dlc1_unique01_legs_02_l
1E3D38,rogue_dlc1_unique01_legs_02_m
1E3D39,rogue_dlc1_unique01_legs_02_n
1E3D3A,rogue_dlc1_unique01_legs_02_o
1E3D3B,rogue_dlc1_unique01_legs_02_p
1E3D3C,rogue_dlc1_unique01_legs_02_q
1E3D3D,rogue_dlc1_unique01_legs_02_r
1E3D3E,rogue_dlc1_unique01_legs_03
1E3DCB,rogue_dlc1_unique01_feet_01
1E3DCC,rogue_dlc1_unique01_feet_02
1E3DCE,rogue_dlc1_unique01_feet_03_a
1E3DCF,rogue_dlc1_unique01_feet_03_b
1E3DD0,rogue_dlc1_unique01_feet_03_c
1E3DD1,rogue_dlc1_unique01_feet_03_d
1E3DD2,rogue_dlc1_unique01_feet_03_e
1E3DD3,rogue_dlc1_unique01_feet_03_f
1E3DD4,rogue_dlc1_unique01_feet_03_g
1E3DD5,rogue_dlc1_unique01_feet_03_h
1E3DD7,rogue_dlc1_unique01_feet_03_i
1E3DD8,rogue_dlc1_unique01_feet_03_j
1E3DD9,rogue_dlc1_unique01_feet_03_k
1E3DDA,rogue_dlc1_unique01_feet_03_l
1E3DDB,rogue_dlc1_unique01_feet_03_m
1E3DDC,rogue_dlc1_unique01_feet_03_n
1E3DDD,rogue_dlc1_unique01_feet_03_o
1E3DDE,rogue_dlc1_unique01_feet_03_p
1E3DDF,rogue_dlc1_unique01_feet_03_q
1E3DE0,rogue_dlc1_unique01_feet_03_r
1E3E16,rogue_dlc1_unique01_head_01
1E3E17,rogue_dlc1_unique01_head_02
1E3E18,rogue_dlc1_unique01_head_03_a
1E3E6B,mage_dlc1_unique01_head_01
1E3E6C,mage_dlc1_unique01_head_02
1E3E6D,mage_dlc1_unique01_head_03_a
1E3E6E,mage_dlc1_unique01_head_03_b
1E3E6F,mage_dlc1_unique01_head_03_c
1E3E70,mage_dlc1_unique01_head_03_d
1E3E71,mage_dlc1_unique01_head_03_e
1E3E72,mage_dlc1_unique01_head_03_f
1E3E73,mage_dlc1_unique01_head_03_g
1E3E74,mage_dlc1_unique01_head_03_h
1E3E75,mage_dlc1_unique01_head_03_i
1E3E76,mage_dlc1_unique01_head_03_j
1E3E77,mage_dlc1_unique01_head_03_k
1E3E78,mage_dlc1_unique01_head_03_l
1E3E79,mage_dlc1_unique01_head_03_m
1E3E7A,mage_dlc1_unique01_head_03_n
1E3E7B,mage_dlc1_unique01_head_03_o
1E3E7C,mage_dlc1_unique01_head_03_p
1E3E7D,mage_dlc1_unique01_head_03_q
1E3E7E,mage_dlc1_unique01_head_03_r
1E498A,mage_dlc1_unique01_torso_01
1E498B,mage_dlc1_unique01_torso_02
1E498C,mage_dlc1_unique01_torso_03_a
1E498D,mage_dlc1_unique01_torso_03_b
1E498E,mage_dlc1_unique01_torso_03_c
1E498F,mage_dlc1_unique01_torso_03_d
1E4990,mage_dlc1_unique01_torso_03_e
1E4991,mage_dlc1_unique01_torso_03_f
1E4992,mage_dlc1_unique01_torso_03_g
1E4993,mage_dlc1_unique01_torso_03_h
1E4994,mage_dlc1_unique01_torso_03_i
1E4995,mage_dlc1_unique01_torso_03_j
1E4996,mage_dlc1_unique01_torso_03_k
1E4997,mage_dlc1_unique01_torso_03_l
1E4998,mage_dlc1_unique01_torso_03_m
1E4999,mage_dlc1_unique01_torso_03_n
1E499A,mage_dlc1_unique01_torso_03_o
1E499B,mage_dlc1_unique01_torso_03_p
1E499C,mage_dlc1_unique01_torso_03_q
1E499D,mage_dlc1_unique01_torso_03_r
1E49BF,mage_dlc1_unique01_hands_01
1E49C0,mage_dlc1_unique01_hands_02
1E49C1,mage_dlc1_unique01_hands_03_a
1E49DB,mage_dlc1_unique01_feet_01
1E49DC,mage_dlc1_unique01_feet_02_a
1E4BA9,ItemBuff_warrior_dlc1_set01_head_01_a
1E4C93,ItemBuff_warrior_dlc1_set01_torso_01_a
1E4C94,ItemBuff_warrior_dlc1_set01_hands_01_a
1E4C95,ItemBuff_warrior_dlc1_set01_legs_01_a
1E4C96,ItemBuff_warrior_dlc1_set01_feet_01_a
1E4D95,ItemBuff_warrior_dlc1_set02_head_01_a
1E4D96,ItemBuff_warrior_dlc1_set02_torso_01_a
1E4D97,ItemBuff_warrior_dlc1_set02_hands_01_a
1E4D98,ItemBuff_warrior_dlc1_set02_legs_01_a
1E4D99,ItemBuff_warrior_dlc1_set02_feet_01_a
1E4DEC,ItemBuff_rogue_dlc1_set01_head_01_a
1E4DFF,ItemBuff_Set_DLC1_Warrior_01_01
1E4E00,ItemBuff_Set_DLC1_Warrior_01_02
1E4E01,ItemBuff_Set_DLC1_Warrior_01_03
1E4E02,ItemBuff_Set_DLC1_Warrior_02_01
1E4E03,ItemBuff_Set_DLC1_Warrior_02_02
1E4E04,ItemBuff_Set_DLC1_Warrior_02_03
1E53CA,ItemBuff_rogue_dlc1_set01_feet_01_a
1E53CB,ItemBuff_rogue_dlc1_set01_hands_01_a
1E53CC,ItemBuff_rogue_dlc1_set01_legs_01_a
1E53CD,ItemBuff_rogue_dlc1_set01_torso_01_a
1E53D0,ItemBuff_Set_DLC1_Rogue_01_01
1E53D1,ItemBuff_Set_DLC1_Rogue_01_02
1E53D2,ItemBuff_Set_DLC1_Rogue_01_03
1E53D3,ItemBuff_Set_DLC1_Rogue_02_01
1E53D4,ItemBuff_Set_DLC1_Rogue_02_02
1E53D5,ItemBuff_Set_DLC1_Rogue_02_03
1E53D6,ItemBuff_rogue_dlc1_set02_head_01_a
1E53D7,ItemBuff_rogue_dlc1_set02_torso_01_a
1E53D8,ItemBuff_rogue_dlc1_set02_hands_01_a
1E53D9,ItemBuff_rogue_dlc1_set02_legs_01_a
1E53DA,ItemBuff_rogue_dlc1_set02_feet_01_a
1E548C,ItemBuff_mage_dlc1_set01_head_01_a
1E548D,ItemBuff_mage_dlc1_set01_torso_01_a
1E548E,ItemBuff_mage_dlc1_set01_hands_01_a
1E548F,ItemBuff_mage_dlc1_set01_feet_01_a
1E5490,ItemBuff_mage_dlc1_set02_head_01_a
1E5491,ItemBuff_mage_dlc1_set02_torso_01_a
1E5492,ItemBuff_mage_dlc1_set02_hands_01_a
1E5493,ItemBuff_mage_dlc1_set02_feet_01_a
1E54AA,ItemBuff_Set_DLC1_Mage_01_01
1E54AC,ItemBuff_Set_DLC1_Mage_01_02
1E54AE,ItemBuff_Set_DLC1_Mage_01_03
1E54AF,ItemBuff_Set_DLC1_Mage_02_01
1E54B0,ItemBuff_Set_DLC1_Mage_02_02
1E54B2,ItemBuff_Set_DLC1_Mage_02_03
1E5B6F,DLC2_MQ02_Kahrunk_Buff_B
1E5B70,DLC2_MQ02_Kahrunk_Buff_A
1E5D15,ItemBuff_sword1h_dlc1_unique01_01
1E5D16,ItemBuff_sword1h_dlc1_unique01_02
1E5D19,ItemBuff_sword1h_dlc1_unique01_03_c
1E5D1A,ItemBuff_sword1h_dlc1_unique01_03_d
1E5D1B,ItemBuff_sword1h_dlc1_unique01_03_e
1E5D1D,ItemBuff_sword1h_dlc1_unique01_03_f
1E5D1E,ItemBuff_sword1h_dlc1_unique01_03_g
1E5D20,ItemBuff_sword1h_dlc1_unique01_03_h
1E5D21,ItemBuff_sword1h_dlc1_unique01_03_i
1E5D23,ItemBuff_sword1h_dlc1_unique01_03_j
1E5D24,ItemBuff_sword1h_dlc1_unique01_03_k
1E5D25,ItemBuff_sword1h_dlc1_unique01_03_l
1E5D26,ItemBuff_sword1h_dlc1_unique01_03_m
1E5D27,ItemBuff_sword1h_dlc1_unique01_03_n
1E5D28,ItemBuff_sword1h_dlc1_unique01_03_o
1E5D29,ItemBuff_sword1h_dlc1_unique01_03_p
1E5D2A,ItemBuff_sword1h_dlc1_unique01_03_q
1E5D2B,ItemBuff_sword1h_dlc1_unique01_03_r
1E5E2F,ItemBuff_sword1h_dlc1_unique01_03_a
1E5E30,ItemBuff_sword1h_dlc1_unique01_03_b
1E5E3B,ItemBuff_sword1h_dlc1_unique02_01_a
1E5E3C,ItemBuff_sword1h_dlc1_unique02_01_b
1E5E3D,ItemBuff_sword1h_dlc1_unique02_01_c
1E5E3E,ItemBuff_sword1h_dlc1_unique02_01_d
1E5E3F,ItemBuff_sword1h_dlc1_unique02_01_e
1E5E40,ItemBuff_sword1h_dlc1_unique02_01_f
1E5E41,ItemBuff_sword1h_dlc1_unique02_01_g
1E5E42,ItemBuff_sword1h_dlc1_unique02_01_h
1E5E43,ItemBuff_sword1h_dlc1_unique02_01_i
1E5E44,ItemBuff_sword1h_dlc1_unique02_01_j
1E5E45,ItemBuff_sword1h_dlc1_unique02_01_k
1E5E46,ItemBuff_sword1h_dlc1_unique02_01_l
1E5E47,ItemBuff_sword1h_dlc1_unique02_01_m
1E5E48,ItemBuff_sword1h_dlc1_unique02_01_n
1E5E49,ItemBuff_sword1h_dlc1_unique02_01_o
1E5E4A,ItemBuff_sword1h_dlc1_unique02_01_p
1E5E4B,ItemBuff_sword1h_dlc1_unique02_01_q
1E5E4C,ItemBuff_sword1h_dlc1_unique02_01_r
1E5E64,ItemBuff_sword2h_dlc1_unique01_01_a
1E5E65,ItemBuff_sword2h_dlc1_unique01_01_b
1E5E66,ItemBuff_sword2h_dlc1_unique01_01_c
1E5E67,ItemBuff_sword2h_dlc1_unique01_01_d
1E5E68,ItemBuff_sword2h_dlc1_unique01_01_e
1E5E69,ItemBuff_sword2h_dlc1_unique01_01_f
1E5E6A,ItemBuff_sword2h_dlc1_unique01_01_g
1E5E6C,ItemBuff_sword2h_dlc1_unique01_01_h
1E5E6D,ItemBuff_sword2h_dlc1_unique01_01_i
1E5E6F,ItemBuff_sword2h_dlc1_unique01_01_j
1E5E70,ItemBuff_sword2h_dlc1_unique01_01_k
1E5E72,ItemBuff_sword2h_dlc1_unique01_01_l
1E5E73,ItemBuff_sword2h_dlc1_unique01_01_m
1E5E75,ItemBuff_sword2h_dlc1_unique01_01_n
1E5E76,ItemBuff_sword2h_dlc1_unique01_01_o
1E5E78,ItemBuff_sword2h_dlc1_unique01_01_p
1E5E79,ItemBuff_sword2h_dlc1_unique01_01_q
1E5E7A,ItemBuff_sword2h_dlc1_unique01_01_r
1E5E7D,ItemBuff_sword2h_dlc1_unique01_02
1E5F1E,ItemBuff_sword2h_dlc1_unique02_01_a
1E5F1F,ItemBuff_sword2h_dlc1_unique02_01_b
1E5F20,ItemBuff_sword2h_dlc1_unique02_01_c
1E5F21,ItemBuff_sword2h_dlc1_unique02_01_d
1E5F22,ItemBuff_sword2h_dlc1_unique02_01_e
1E5F23,ItemBuff_sword2h_dlc1_unique02_01_f
1E5F24,ItemBuff_sword2h_dlc1_unique02_01_g
1E5F25,ItemBuff_sword2h_dlc1_unique02_01_h
1E5F26,ItemBuff_sword2h_dlc1_unique02_01_i
1E5F27,ItemBuff_sword2h_dlc1_unique02_01_j
1E5F28,ItemBuff_sword2h_dlc1_unique02_01_k
1E5F29,ItemBuff_sword2h_dlc1_unique02_01_l
1E5F2A,ItemBuff_sword2h_dlc1_unique02_01_m
1E5F2B,ItemBuff_sword2h_dlc1_unique02_01_n
1E5F2C,ItemBuff_sword2h_dlc1_unique02_01_o
1E5F2D,ItemBuff_sword2h_dlc1_unique02_01_p
1E5F2E,ItemBuff_sword2h_dlc1_unique02_01_q
1E5F2F,ItemBuff_sword2h_dlc1_unique02_01_r
1E5F30,ItemBuff_sword2h_dlc1_unique02_02
1E5FD4,ItemBuff_greathammer_dlc1_unique01_01_a
1E5FD6,ItemBuff_greathammer_dlc1_unique01_01_b
1E5FD7,ItemBuff_greathammer_dlc1_unique01_01_c
1E5FD9,ItemBuff_greathammer_dlc1_unique01_01_d
1E5FDA,ItemBuff_greathammer_dlc1_unique01_01_e
1E5FDC,ItemBuff_greathammer_dlc1_unique01_01_f
1E5FDE,ItemBuff_greathammer_dlc1_unique01_01_g
1E5FDF,ItemBuff_greathammer_dlc1_unique01_01_h
1E5FE1,ItemBuff_greathammer_dlc1_unique01_01_i
1E5FE2,ItemBuff_greathammer_dlc1_unique01_01_j
1E5FE4,ItemBuff_greathammer_dlc1_unique01_01_k
1E5FE5,ItemBuff_greathammer_dlc1_unique01_01_l
1E5FE7,ItemBuff_greathammer_dlc1_unique01_01_m
1E5FE8,ItemBuff_greathammer_dlc1_unique01_01_n
1E5FEA,ItemBuff_greathammer_dlc1_unique01_01_o
1E5FEB,ItemBuff_greathammer_dlc1_unique01_01_p
1E5FED,ItemBuff_greathammer_dlc1_unique01_01_q
1E5FEE,ItemBuff_greathammer_dlc1_unique01_01_r
1E60D3,ItemBuff_greathammer_dlc1_unique01_02
1E60FD,ItemBuff_greathammer_dlc1_unique02_01_a
1E60FF,ItemBuff_greathammer_dlc1_unique02_01_b
1E6100,ItemBuff_greathammer_dlc1_unique02_01_c
1E6101,ItemBuff_greathammer_dlc1_unique02_01_d
